code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
0,1,46880,1,6,3,8,2,4,150.0,0,1
0,1,29361,1,11,4,0,0,4,195.0,1,0
1,3,23019,0,6,4,4,2,1,105.0,1,1
1,1,45952,1,10,1,8,1,3,180.0,0,1
0,1,45113,0,7,4,8,2,1,120.0,1,1
1,1,32367,0,3,2,2,1,0,195.0,0,1
1,2,53746,1,9,3,9,0,4,60.0,0,0
1,0,80423,1,12,3,3,2,3,330.0,0,1
1,2,54102,1,6,2,5,2,4,240.0,0,1
1,2,58951,1,2,2,4,0,2,420.0,1,0
0,1,12163,1,4,4,7,0,3,180.0,1,0
1,1,11170,0,7,1,0,0,3,160.0,0,1
1,3,16420,0,12,1,2,2,0,585.0,1,2
0,1,60763,0,10,1,3,2,1,360.0,0,0
1,2,89248,0,9,1,7,2,4,420.0,0,1
1,1,67528,1,5,3,2,2,1,135.0,1,1
0,3,91614,0,10,3,7,2,1,345.0,0,1
1,1,23350,1,3,2,1,2,1,165.0,1,1
1,1,79422,0,11,2,7,1,4,105.0,1,1
1,2,22444,0,4,3,4,0,4,345.0,1,1
1,3,47535,0,10,4,1,1,2,330.0,0,0
0,1,97455,0,6,4,4,2,0,300.0,1,0
0,0,25884,0,3,1,5,0,2,70.0,1,1
1,1,26854,0,7,1,10,2,2,325.0,1,1
0,3,70207,0,11,3,0,2,1,75.0,1,1
1,2,29001,0,3,3,9,0,3,655.0,0,0
0,1,63111,0,2,0,9,1,1,105.0,0,1
1,0,73196,1,1,4,2,1,4,150.0,1,1
0,0,36428,0,10,4,1,0,3,270.0,1,2
1,2,65945,1,6,2,2,0,0,585.0,1,1
1,3,52081,0,6,4,10,2,0,120.0,1,1
0,2,57522,0,10,4,2,2,0,165.0,0,1
0,2,29303,1,1,1,0,1,1,655.0,1,0
0,2,47428,1,9,4,2,1,0,210.0,1,0
0,0,58809,1,4,1,7,2,3,655.0,0,1
0,0,83995,1,8,2,0,2,3,60.0,0,0
0,1,33041,1,8,4,4,1,2,210.0,1,0
0,1,29752,1,5,2,2,0,3,225.0,1,1
1,0,19393,1,7,0,5,1,2,150.0,1,1
1,1,26032,0,1,2,0,1,1,300.0,0,1
1,0,81172,1,9,0,1,2,2,130.0,0,2
1,3,92190,0,5,0,2,1,0,130.0,0,1
1,1,33625,0,1,1,2,0,0,60.0,0,1
0,3,17196,0,12,1,5,2,2,325.0,0,0
0,2,39873,0,8,3,6,0,1,330.0,0,1
1,1,99451,0,8,0,0,2,0,220.0,0,1
1,3,95073,1,9,3,0,2,2,70.0,0,0
0,0,74035,1,8,2,7,0,3,325.0,0,1
0,0,29396,0,9,1,0,2,3,150.0,1,1
0,1,10189,1,6,3,10,0,4,160.0,1,1
0,0,36293,1,9,0,10,2,0,170.0,0,0
1,2,78316,0,12,4,5,2,3,330.0,1,0
1,3,67148,1,5,4,10,0,4,130.0,1,1
0,3,71332,0,1,0,10,0,4,325.0,1,1
1,1,80908,0,1,1,9,0,4,120.0,1,1
1,3,79614,1,1,2,1,0,3,390.0,0,1
1,2,36949,1,1,4,6,2,0,150.0,1,1
0,0,10609,1,5,2,0,0,1,180.0,0,1
0,0,55501,1,9,4,8,2,2,60.0,1,0
0,2,44062,1,8,1,6,0,1,240.0,0,1
1,1,52903,1,2,4,10,0,1,90.0,1,1
1,3,98915,1,11,4,5,0,2,160.0,0,1
1,1,30450,1,9,4,10,2,2,75.0,1,0
0,2,46154,1,2,2,2,2,4,100.0,0,1
1,3,53389,1,3,3,10,0,4,360.0,1,1
1,0,45614,1,12,4,5,2,3,90.0,0,0
1,0,62356,1,6,1,2,0,3,165.0,1,0
1,1,12913,0,6,4,6,0,3,390.0,0,1
0,1,80461,0,4,0,6,2,1,75.0,1,2
0,3,49120,1,1,4,4,2,1,225.0,1,1
0,1,60953,0,2,3,3,2,0,330.0,1,2
0,0,80259,1,6,4,0,0,0,390.0,0,0
1,3,84746,0,1,4,9,2,3,220.0,0,0
1,3,73383,0,10,2,9,1,1,330.0,1,2
1,3,49644,0,7,3,5,1,1,270.0,1,1
0,0,20576,0,2,3,1,1,2,70.0,0,0
1,3,49946,1,1,1,3,2,3,135.0,1,2
1,2,75387,1,0,3,9,1,0,585.0,1,0
1,2,67618,1,2,3,0,1,3,75.0,0,1
1,1,69198,0,7,0,3,2,4,330.0,1,0
1,1,64157,1,1,0,10,0,3,360.0,1,0
0,3,96947,0,12,2,7,1,4,180.0,1,1
0,2,99465,1,5,4,1,0,3,130.0,1,1
1,2,88033,0,7,4,0,0,2,655.0,1,1
1,1,19839,0,0,1,6,2,1,210.0,0,0
1,1,34074,0,1,1,2,0,4,80.0,0,0
1,2,41223,1,0,4,4,1,3,360.0,0,1
0,0,10641,0,3,1,1,0,2,160.0,1,1
0,2,21487,0,10,1,2,1,4,100.0,1,1
0,2,77161,0,0,0,1,0,0,170.0,1,0
0,2,39186,0,5,4,4,1,2,330.0,1,0
1,3,28431,1,0,2,4,0,0,325.0,1,2
0,0,12633,0,12,4,10,0,4,225.0,0,0
1,3,30903,0,10,1,10,1,3,240.0,1,1
0,1,48237,0,3,0,7,2,3,160.0,0,1
1,2,88635,0,8,1,0,2,3,170.0,0,1
0,2,52600,1,6,3,4,0,2,130.0,0,1
0,2,53580,1,7,2,0,2,2,80.0,1,1
0,2,23393,1,9,2,4,2,2,150.0,1,1
0,2,36557,0,4,3,10,1,2,420.0,0,2
1,1,36772,0,11,4,6,0,0,150.0,1,1
1,1,69122,1,4,0,5,1,0,120.0,1,1
0,3,80232,1,7,3,2,0,1,655.0,1,1
1,2,10540,1,4,4,3,0,1,225.0,0,0
0,3,68172,1,12,0,6,2,2,105.0,1,1
0,0,56116,1,2,1,4,2,4,325.0,1,1
1,2,36888,0,7,4,0,2,4,300.0,0,2
0,0,14154,0,8,1,3,1,2,270.0,0,0
1,0,62958,0,10,4,10,1,0,135.0,1,0
1,2,39324,1,9,2,10,2,0,75.0,1,0
1,0,39413,1,4,3,2,1,0,420.0,0,1
1,3,72297,1,11,3,7,2,2,270.0,1,1
0,2,29389,0,10,3,10,0,0,150.0,0,1
0,3,58239,0,9,4,1,0,4,210.0,0,1
0,2,83634,1,10,0,9,0,4,195.0,0,1
1,2,56829,0,4,4,4,0,3,90.0,0,0
1,2,13480,1,12,3,2,2,3,225.0,0,1
1,2,49617,0,10,4,8,1,3,220.0,1,1
0,3,31661,0,7,2,8,1,2,160.0,1,1
0,0,46461,1,8,4,4,0,1,60.0,1,1
0,3,87036,1,5,1,3,1,1,60.0,1,1
0,2,55832,1,4,4,4,0,1,240.0,1,1
0,3,90470,0,1,0,4,1,3,180.0,0,1
0,3,20765,1,6,3,10,0,3,270.0,0,1
0,0,10264,0,6,4,5,1,3,70.0,0,1
1,1,12484,0,7,3,9,1,3,160.0,1,0
1,1,46167,1,3,0,5,0,4,105.0,1,0
0,1,90167,0,12,1,9,0,1,300.0,0,1
0,3,50361,0,7,4,8,2,1,360.0,1,1
0,0,59869,0,11,3,7,2,1,270.0,1,1
1,0,35338,1,6,0,4,1,2,330.0,1,0
1,2,80363,1,2,1,9,2,4,60.0,0,1
0,3,65409,1,10,3,1,0,2,210.0,1,1
1,2,57449,0,4,0,10,2,3,390.0,1,0
0,2,49992,1,0,3,0,2,3,75.0,0,0
0,3,81698,0,10,2,7,0,1,180.0,1,1
1,0,57820,1,8,2,0,0,4,270.0,1,1
1,3,19567,1,7,1,8,1,1,170.0,0,1
0,0,41383,1,7,1,0,2,0,160.0,1,2
0,0,33618,0,0,0,8,1,2,360.0,1,0
1,1,14718,1,2,3,10,2,2,100.0,0,1
0,1,68909,1,3,3,8,2,0,330.0,1,0
0,3,62556,1,11,1,10,1,2,100.0,0,0
0,3,67626,1,5,0,10,1,4,345.0,0,1
0,0,76992,0,7,2,7,1,2,170.0,1,1
0,1,76957,1,8,3,1,0,3,220.0,0,0
1,1,81248,1,9,1,0,0,2,100.0,0,1
1,3,91856,0,0,3,6,1,3,220.0,1,1
0,3,58422,0,3,1,1,2,3,150.0,0,0
1,1,38255,0,8,4,1,1,0,420.0,0,1
0,3,76408,1,0,3,8,1,4,105.0,1,1
0,1,59678,1,2,1,6,2,4,345.0,1,2
1,1,24061,0,6,2,6,0,4,220.0,1,0
0,0,95576,0,0,4,3,1,0,135.0,0,0
1,3,19830,0,8,3,6,0,3,120.0,1,1
1,2,88425,0,9,2,1,2,0,390.0,0,1
0,3,73068,0,9,3,10,1,1,220.0,1,1
0,0,40209,1,11,1,7,1,0,270.0,0,0
1,3,18154,0,11,2,6,0,1,100.0,0,0
0,2,75281,0,10,3,4,0,4,585.0,0,1
0,3,96236,1,4,1,10,2,4,330.0,0,2
1,3,66106,0,0,1,5,2,0,240.0,1,1
0,0,66147,1,6,0,8,1,1,135.0,1,0
0,2,20274,1,8,2,0,2,1,150.0,0,1
0,3,79502,0,3,2,3,0,1,325.0,1,1
1,3,29909,1,9,0,6,1,3,170.0,0,1
0,0,13756,1,7,4,1,0,3,210.0,1,1
1,0,68962,0,12,4,10,1,0,130.0,0,1
0,2,66086,0,0,2,6,1,3,325.0,0,1
0,2,21501,0,11,3,2,2,0,180.0,0,1
0,1,31245,1,8,4,6,1,2,585.0,0,1
1,1,43464,1,11,2,0,1,3,135.0,1,1
0,0,51030,1,0,1,2,1,1,585.0,0,1
1,3,57375,1,5,3,3,1,3,180.0,1,0
0,3,17059,0,6,2,8,2,4,165.0,0,1
1,1,52952,0,1,3,1,2,4,70.0,0,0
1,3,36165,0,9,3,8,0,4,170.0,1,2
1,2,83198,0,11,4,1,0,2,220.0,0,2
0,2,94989,0,0,0,1,2,0,360.0,0,1
0,0,81256,1,3,1,1,1,4,240.0,1,1
0,2,33828,0,5,2,3,0,0,100.0,1,0
1,2,24514,1,12,4,4,0,4,360.0,0,1
1,3,40420,0,12,3,9,1,3,90.0,1,1
1,3,83498,1,1,0,4,0,1,210.0,0,0
0,3,84855,0,7,3,8,0,0,120.0,0,0
1,0,27296,1,11,1,7,0,2,210.0,1,1
1,0,69372,1,11,1,9,1,4,75.0,0,0
1,2,51973,0,1,1,0,0,3,60.0,1,1
1,3,62519,1,4,3,8,2,2,90.0,1,1
0,2,39859,1,2,2,7,2,4,225.0,1,0
0,0,31625,0,1,4,7,2,1,105.0,0,0
0,0,48268,0,6,2,2,2,3,100.0,1,1
1,1,98384,1,0,0,0,0,3,60.0,1,0
1,1,75877,1,1,1,9,1,4,120.0,1,1
1,2,96069,0,8,4,3,0,1,75.0,1,1
0,1,76005,1,7,1,5,1,2,90.0,1,1
1,3,62181,1,8,0,6,1,0,360.0,1,1
0,3,87850,0,0,1,4,1,1,165.0,0,1
0,3,34607,0,3,1,10,2,1,170.0,0,1
0,3,91850,0,8,2,8,2,1,75.0,1,2
1,2,92641,0,4,2,0,2,3,80.0,0,1
0,0,66889,0,4,4,2,0,1,585.0,1,1
1,3,53474,1,0,4,3,2,4,270.0,1,0
1,0,99666,1,5,3,6,2,1,325.0,1,1
0,3,82572,0,2,4,4,1,4,135.0,0,2
0,2,17494,0,11,4,9,2,2,360.0,1,0
0,3,18013,0,5,4,1,1,1,225.0,0,1
0,2,40499,0,3,1,1,1,1,360.0,0,0
1,1,83676,0,4,3,8,2,1,220.0,1,1
0,0,16283,1,11,3,9,2,1,325.0,1,1
1,0,30745,0,5,0,3,2,1,160.0,1,1
0,0,49259,1,4,2,9,2,4,300.0,0,1
1,1,25125,1,0,4,5,1,1,300.0,0,0
0,0,55194,0,0,1,6,0,2,240.0,1,0
1,3,70458,0,6,1,3,0,2,80.0,1,1
0,0,79549,0,10,1,6,0,1,150.0,1,0
0,0,38020,0,0,4,5,1,0,325.0,0,1
0,1,18598,0,0,0,1,0,2,150.0,1,1
0,3,49735,1,9,4,7,1,4,325.0,0,1
0,2,84257,0,5,1,2,0,0,240.0,1,0
0,1,17880,1,12,4,0,1,3,130.0,1,0
1,1,33691,0,5,3,0,0,4,210.0,0,0
0,2,23488,0,2,4,3,1,0,585.0,1,0
1,0,67293,1,0,0,4,0,4,105.0,0,1
1,0,22046,1,3,1,1,2,2,210.0,0,0
0,1,49850,1,1,1,6,0,1,585.0,0,1
1,2,14241,0,5,4,8,2,0,120.0,1,0
1,3,73730,0,9,4,3,2,4,210.0,0,0
0,3,99163,1,5,1,2,1,0,585.0,0,1
0,3,56851,0,9,3,8,0,4,150.0,1,1
1,1,27328,0,5,4,8,0,4,90.0,1,0
1,3,86915,0,9,0,4,0,1,165.0,0,1
0,2,92552,0,6,2,10,1,1,240.0,1,1
1,0,43692,1,0,2,2,0,4,90.0,1,1
1,2,94681,1,10,2,0,1,4,390.0,0,1
1,2,70097,1,5,1,1,0,3,180.0,1,1
0,2,62564,0,11,2,8,0,3,655.0,0,0
1,1,83780,1,11,1,7,2,1,120.0,0,1
0,3,68070,0,4,1,3,2,2,225.0,1,1
0,0,40494,1,8,0,5,2,2,150.0,0,1
1,0,70740,1,0,1,10,1,2,150.0,1,2
1,3,46292,1,7,3,4,1,3,220.0,0,0
0,1,41064,1,4,3,0,1,3,655.0,0,0
0,2,75738,0,3,0,8,0,1,75.0,1,1
0,3,73318,1,5,1,4,1,4,90.0,1,1
0,3,83006,0,6,1,4,1,4,345.0,0,2
0,1,41961,1,0,3,7,1,4,390.0,1,0
1,2,29191,1,7,1,10,1,4,180.0,1,1
0,0,55395,0,3,1,4,0,1,60.0,0,1
0,0,73017,1,7,3,5,1,3,70.0,1,1
0,3,20711,0,3,3,9,2,1,165.0,0,0
1,0,68856,1,6,3,1,0,4,270.0,0,2
1,0,92394,0,7,0,5,2,2,70.0,0,2
1,0,82691,0,11,1,8,0,0,360.0,1,0
1,3,49276,0,10,2,1,1,4,150.0,0,0
1,1,15807,0,11,3,5,2,4,330.0,0,0
1,3,63267,0,11,0,5,2,0,300.0,0,0
1,3,12547,0,2,4,2,2,2,655.0,0,1
1,1,83749,0,2,1,4,0,3,420.0,0,1
0,1,55590,0,1,1,9,0,3,105.0,1,1
1,1,46480,1,5,2,5,2,3,170.0,1,1
1,2,75698,0,3,0,8,1,2,270.0,0,1
1,0,48096,0,3,4,3,0,3,165.0,0,1
0,0,77117,1,10,1,0,0,4,105.0,0,1
1,0,18691,0,12,3,9,0,4,120.0,1,1
1,2,73250,0,1,3,10,2,0,105.0,1,1
1,2,96915,1,3,2,3,2,4,225.0,0,1
1,0,39145,1,0,1,9,1,2,105.0,0,1
1,0,65881,0,12,3,8,2,1,345.0,0,2
0,2,35165,1,5,4,4,1,4,105.0,1,2
0,0,86653,0,4,4,8,1,1,165.0,1,1
1,1,21196,0,0,2,8,1,0,585.0,1,1
1,2,19694,0,3,4,9,0,1,195.0,0,1
0,1,61011,0,6,3,3,2,4,300.0,1,1
0,1,31658,1,10,1,1,1,2,100.0,0,0
0,3,43137,1,0,3,2,2,1,150.0,1,0
1,2,28704,1,0,3,6,1,0,70.0,1,1
1,2,66020,1,0,0,2,1,3,170.0,0,1
0,1,30237,0,4,0,5,1,0,60.0,1,0
0,2,11956,0,1,1,2,2,0,100.0,0,1
1,0,81464,0,12,0,10,0,0,90.0,1,1
1,2,20013,0,3,4,9,1,3,70.0,1,1
0,0,17855,1,9,3,6,1,3,180.0,1,0
1,0,55019,0,0,3,8,0,0,150.0,0,0
0,3,68405,1,12,3,7,1,0,170.0,0,1
0,3,97022,1,0,3,9,2,1,180.0,0,2
0,2,12478,1,7,0,7,0,2,330.0,1,1
0,3,50406,0,9,2,0,2,0,60.0,1,1
1,3,62163,1,7,2,10,1,1,240.0,0,1
1,0,67999,1,4,3,9,1,1,360.0,1,1
1,3,52189,0,10,1,3,1,4,345.0,1,1
1,0,30674,1,8,4,6,1,3,225.0,0,1
1,1,56254,1,2,0,4,2,4,150.0,1,1
0,0,67141,0,4,3,4,0,0,345.0,0,0
1,0,74003,1,1,3,8,1,2,240.0,0,0
1,0,73396,0,7,2,4,1,4,345.0,0,1
1,0,86788,1,4,2,10,2,2,300.0,0,1
0,2,38348,0,2,4,9,2,0,270.0,1,1
0,0,69943,1,8,0,1,0,1,120.0,1,1
0,2,64620,1,7,4,8,2,3,390.0,0,1
0,3,91602,0,5,2,9,0,0,165.0,0,0
1,1,35059,0,9,0,3,2,1,655.0,1,1
0,0,57713,1,11,3,7,1,1,585.0,1,0
1,3,60225,1,6,0,8,1,0,60.0,1,0
0,2,59672,0,0,0,6,1,3,360.0,0,1
0,2,90186,1,4,2,0,1,1,120.0,1,2
1,0,92401,0,7,2,10,2,0,325.0,1,2
1,2,86027,0,9,4,2,2,0,120.0,0,0
1,1,56478,1,5,4,2,2,1,60.0,1,0
0,0,82159,1,9,0,9,0,4,655.0,0,0
1,0,19743,1,5,0,7,0,4,90.0,1,1
1,3,72291,0,1,1,9,2,2,225.0,0,1
0,1,35495,1,6,3,4,0,4,220.0,0,2
1,3,22883,1,1,3,10,1,2,210.0,1,1
1,0,30528,0,10,1,7,1,0,330.0,1,1
0,2,41133,0,10,0,8,0,1,105.0,1,1
1,0,48459,0,3,0,2,2,1,60.0,0,1
0,1,33215,1,5,4,7,0,2,75.0,1,1
0,2,67400,1,12,0,10,0,4,75.0,1,1
1,1,68454,0,1,1,9,1,0,120.0,1,1
1,3,63616,0,4,1,3,1,3,90.0,1,1
0,3,57184,1,6,2,10,2,4,220.0,1,0
0,0,24773,0,11,3,3,1,1,330.0,0,1
0,2,14508,0,6,4,3,2,3,210.0,1,1
1,0,65245,1,12,1,9,1,2,120.0,1,1
0,1,85012,0,0,3,1,1,1,195.0,0,0
1,0,93477,1,2,4,7,2,2,180.0,1,1
0,1,21045,1,4,0,1,2,1,270.0,1,1
0,1,58022,1,1,1,8,0,3,135.0,1,1
0,1,26469,0,2,2,7,0,1,130.0,1,1
0,2,32648,0,5,4,7,0,1,655.0,1,1
0,2,74072,1,9,2,2,0,3,75.0,0,1
0,0,60287,1,10,2,1,0,4,220.0,1,1
1,3,58952,1,7,1,5,2,1,80.0,1,0
0,2,16949,1,10,2,2,1,0,160.0,1,0
1,1,47172,1,0,1,7,2,4,165.0,1,0
0,2,79518,0,1,3,0,2,2,135.0,1,1
1,3,61739,1,6,3,8,2,0,100.0,1,1
0,3,16289,1,4,0,3,0,3,100.0,0,0
0,3,53301,0,5,0,2,2,3,330.0,0,0
0,1,29158,0,5,4,3,2,1,75.0,1,1
1,2,76737,0,3,1,0,0,3,220.0,1,1
1,2,34168,1,12,4,2,2,1,60.0,1,1
0,1,19338,1,1,3,1,0,4,225.0,1,0
1,1,77091,1,9,4,4,2,2,165.0,0,1
1,0,83804,1,1,4,2,0,1,345.0,0,1
1,3,23387,0,12,1,5,2,1,585.0,1,1
1,0,47488,1,1,3,6,1,2,345.0,1,0
0,0,39933,1,6,3,4,0,3,170.0,0,1
1,3,39770,1,0,4,7,1,4,60.0,1,1
0,1,26195,0,7,4,8,0,2,160.0,0,0
0,0,60472,1,2,1,9,0,1,120.0,0,1
1,2,95494,0,3,0,4,2,3,135.0,0,1
0,1,63866,0,2,1,1,1,1,75.0,0,1
1,3,67173,0,0,1,6,1,1,240.0,1,1
1,3,64892,0,1,3,5,0,0,170.0,0,1
1,3,35100,1,3,3,3,2,0,105.0,0,2
0,2,25215,1,8,3,1,2,1,270.0,1,0
0,3,21629,0,2,2,10,0,2,330.0,0,1
0,0,38945,1,10,1,5,2,3,220.0,1,1
0,3,68554,0,8,0,7,0,1,585.0,0,1
1,2,23872,0,10,4,7,2,3,420.0,0,1
0,0,13159,0,6,3,10,1,2,195.0,0,0
0,0,86499,0,11,1,10,0,0,75.0,0,1
1,2,89195,1,12,3,7,1,4,170.0,1,0
0,2,25952,0,11,2,6,0,2,165.0,0,1
0,3,68508,1,11,0,1,0,4,75.0,0,2
1,1,35222,0,6,4,10,2,2,180.0,0,1
0,3,66273,0,2,1,4,0,0,165.0,1,1
0,1,10936,1,1,2,7,2,1,90.0,1,0
0,2,62721,0,7,1,1,1,1,160.0,1,1
0,0,36226,0,1,2,1,2,4,420.0,0,1
1,2,37100,0,8,0,4,0,1,105.0,1,0
0,2,40179,1,8,4,0,1,2,325.0,1,2
0,2,83729,1,0,0,0,2,0,135.0,1,2
1,0,22153,0,7,2,0,2,1,360.0,0,1
0,1,85402,1,9,3,10,2,3,225.0,1,0
0,2,84408,0,5,4,8,2,0,160.0,1,2
1,2,48280,1,2,3,2,0,4,100.0,0,0
1,2,75270,0,7,3,0,0,1,345.0,1,1
0,3,53867,1,7,3,1,0,2,210.0,0,1
0,0,12031,0,9,2,1,0,4,345.0,0,1
1,1,27381,0,11,1,6,0,4,300.0,1,1
1,1,63098,1,2,2,2,0,3,240.0,0,1
1,3,91351,1,7,4,4,2,2,270.0,1,1
0,1,64221,1,6,0,10,1,2,390.0,0,0
0,2,48527,0,9,4,0,1,3,195.0,0,1
1,1,46136,0,0,4,10,0,0,90.0,1,1
1,1,80048,1,8,4,0,0,4,150.0,1,1
0,0,65199,0,5,3,9,0,3,130.0,1,2
1,2,96391,0,2,2,10,2,1,70.0,1,0
0,0,91782,0,8,3,10,2,1,225.0,0,1
0,3,59140,0,7,4,9,1,4,585.0,0,2
0,1,57964,0,0,0,0,0,4,345.0,1,1
1,1,96014,1,2,1,3,2,3,655.0,0,1
0,3,38280,0,4,3,1,0,1,135.0,0,1
0,2,23567,0,2,2,10,1,3,100.0,1,1
0,1,21790,0,4,1,0,2,3,135.0,0,0
1,0,59362,1,7,3,0,0,4,300.0,0,0
1,2,83036,0,11,0,4,1,0,160.0,1,1
0,2,68660,0,0,3,6,1,4,345.0,0,1
1,2,82080,1,2,0,3,0,0,210.0,1,1
1,0,89613,0,5,2,2,0,2,70.0,0,0
1,3,86452,1,9,4,5,0,0,70.0,0,1
1,2,50903,0,8,0,7,0,1,105.0,1,0
1,1,68263,0,7,1,3,2,3,105.0,0,1
0,3,51737,1,7,1,5,1,1,210.0,0,0
1,2,22874,0,4,1,5,1,4,360.0,1,0
0,2,28883,1,7,4,3,2,4,80.0,0,0
0,0,88346,1,6,3,7,1,1,300.0,0,0
1,0,18025,1,0,2,7,0,4,90.0,1,1
0,2,62588,1,8,4,5,1,3,160.0,0,1
0,2,47100,1,5,3,5,1,4,300.0,0,1
1,0,37933,1,7,1,5,2,4,420.0,0,1
0,1,92004,1,6,2,8,1,2,300.0,0,1
1,3,59709,0,12,3,0,0,2,220.0,1,2
1,3,22952,0,1,3,0,2,0,150.0,0,1
0,3,67596,1,1,1,8,2,3,75.0,0,1
1,1,25560,1,11,4,2,1,0,220.0,1,1
1,1,22444,1,4,0,5,0,0,105.0,1,1
0,3,88796,0,12,2,4,1,0,150.0,0,0
1,0,63414,1,1,1,10,1,4,225.0,1,1
0,2,22628,0,0,1,5,0,4,70.0,1,1
1,0,94824,0,12,2,3,1,0,240.0,1,1
1,0,68157,0,0,4,5,0,1,330.0,1,1
0,2,48253,0,10,4,9,2,2,160.0,1,1
0,1,68946,0,5,2,10,0,1,120.0,1,1
1,2,51263,0,1,3,10,2,1,220.0,1,1
0,1,10842,1,3,0,8,2,2,330.0,0,0
1,3,69769,0,11,0,9,1,3,60.0,0,1
1,2,25542,0,0,3,0,0,1,80.0,0,1
1,3,83208,0,3,4,8,1,1,195.0,0,0
0,2,39129,1,0,4,4,1,2,220.0,1,1
1,2,64226,0,6,1,6,1,2,75.0,0,1
0,2,77906,1,4,3,4,0,1,75.0,0,1
1,0,83374,1,6,4,7,2,0,220.0,1,1
0,2,26988,1,10,4,3,0,0,105.0,1,1
0,1,66708,0,2,0,1,0,0,120.0,0,1
0,0,69555,1,9,0,3,1,1,70.0,0,1
1,2,23491,1,9,1,8,2,0,135.0,0,1
1,1,86990,0,2,3,8,0,1,150.0,1,2
1,0,68010,1,9,1,6,1,1,90.0,1,1
1,3,21616,0,9,3,10,2,3,80.0,0,1
0,1,58205,1,11,4,0,2,3,160.0,0,1
0,1,29218,0,2,0,9,2,4,130.0,0,0
0,2,76376,1,5,0,2,0,3,135.0,0,1
1,3,44761,1,8,0,5,1,3,180.0,1,0
1,2,50100,0,9,1,9,1,4,60.0,1,2
0,0,66750,0,11,3,5,2,2,300.0,1,1
1,0,18267,0,7,4,4,2,3,330.0,1,1
0,1,38401,1,11,2,6,1,0,180.0,1,1
1,3,50226,0,3,2,2,0,1,80.0,1,1
1,2,82028,1,7,4,4,0,3,130.0,0,0
1,1,81494,0,4,2,4,0,2,240.0,1,1
1,1,37669,1,6,3,10,0,4,170.0,1,1
0,1,99989,0,9,3,0,1,4,90.0,0,0
1,3,98714,0,7,2,4,1,0,150.0,1,1
0,3,27151,0,4,4,1,1,0,105.0,1,2
1,2,86694,1,4,3,10,0,1,420.0,1,1
0,1,25356,0,3,3,8,1,2,655.0,0,0
0,1,81196,1,11,1,2,1,3,655.0,0,2
1,0,70499,1,3,2,5,0,3,225.0,1,0
1,3,92295,1,7,2,9,0,0,325.0,0,1
1,1,48534,0,1,2,6,1,4,120.0,0,0
0,1,41930,0,6,4,0,1,4,655.0,1,1
1,2,92443,1,9,1,2,1,4,390.0,1,0
0,0,28945,1,5,3,0,2,3,165.0,1,2
0,0,86844,1,12,1,8,1,4,70.0,1,1
0,1,69050,0,11,1,7,0,1,325.0,0,0
0,3,14929,0,11,1,0,0,3,105.0,0,1
1,1,33704,1,6,4,4,1,3,130.0,0,1
1,3,17111,1,10,1,8,0,4,70.0,0,1
0,0,50329,0,9,1,3,0,0,100.0,0,1
1,0,34995,1,2,2,8,2,3,150.0,0,1
0,0,45994,0,1,1,3,1,3,390.0,0,1
1,1,32371,1,7,3,10,0,2,120.0,0,0
0,2,72494,1,10,3,7,2,1,75.0,0,2
0,0,66035,0,8,1,6,1,3,240.0,0,1
0,2,14321,0,12,3,0,2,4,165.0,0,1
1,3,79844,1,0,3,5,2,3,160.0,1,1
0,2,98930,1,5,2,1,0,2,150.0,0,1
1,0,99366,1,12,0,7,1,0,655.0,1,0
1,1,19524,0,7,1,5,1,4,300.0,1,0
0,0,48186,1,2,1,5,1,3,60.0,0,1
1,3,66026,0,10,2,10,1,0,100.0,0,0
1,0,44181,0,9,0,9,2,2,360.0,1,0
0,0,70213,0,2,1,1,0,3,160.0,0,2
0,3,18860,0,0,0,3,2,0,360.0,0,1
1,2,44889,0,10,1,0,1,3,150.0,1,1
1,3,59340,1,0,2,7,0,2,195.0,1,1
1,0,74001,1,12,3,4,1,4,90.0,1,0
0,1,79519,1,3,3,6,1,0,225.0,1,1
0,2,81201,1,4,3,10,2,0,390.0,1,1
0,1,89480,1,5,1,3,0,2,90.0,0,0
0,2,30924,0,0,4,7,1,4,150.0,1,1
1,1,94762,0,9,4,7,1,3,165.0,0,1
1,1,34913,0,5,0,3,0,3,390.0,0,0
0,0,45943,1,1,2,7,0,2,105.0,0,2
0,1,15077,1,2,3,9,1,0,180.0,1,0
1,1,40014,0,6,1,0,2,0,225.0,0,0
0,0,53011,1,0,1,4,0,3,585.0,0,1
0,2,20721,0,8,2,2,0,2,655.0,0,0
0,1,16579,0,3,2,2,0,0,75.0,1,1
0,2,52034,0,11,0,5,1,4,90.0,1,1
0,1,73548,1,0,3,8,1,4,80.0,1,2
0,2,37373,0,4,4,4,2,4,135.0,1,1
1,1,14759,1,0,1,2,0,2,135.0,1,0
1,2,83762,1,12,1,10,2,0,70.0,0,1
0,1,84613,1,5,4,0,2,1,420.0,0,1
1,1,43748,1,0,2,4,2,1,60.0,1,1
0,2,42190,0,12,3,1,2,2,70.0,1,0
0,0,64160,1,0,2,8,1,2,150.0,1,2
0,1,18343,0,2,4,4,1,3,330.0,1,1
1,2,90492,0,3,4,6,0,4,655.0,1,1
0,1,66169,1,0,2,5,2,3,360.0,1,1
1,0,58922,0,6,0,0,0,1,60.0,0,1
